year,district_code,district_name,neighborhood_code,neighborhood_name,latitude,longitude,total_nb_buy_sell,nb_buy_sell_new_free_mkt,nb_buy_sell_new_protc_mkt,nb_buy_sell_2nd_hand,total_avg_m2_surf,avg_m2_surf_new_free_mkt,avg_m2_surf_new_protc_mkt,avg_m2_2nd_hand,avg_total_price_€000_all,avg_total_price_€000_new,avg_total_price_€000_2nd_hand,avg_price_€/m2_all,avg_price_€/m2_new,avg_price_€/m2_2nd_hand,avg_weight_ int_ rate_%
2021,8,Nou Barris,45,Porta,41.433188,2.176034,163,2,1,160,63.7,48.0,118.0,63.5,169.1,0.0,169.6,2839.6,0.0,2833.1,0.0138
2021,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,144,1,0,143,62.4,0.0,0.0,62.4,148.0,0.0,148.0,2254.2,0.0,2254.2,0.0138
2021,8,Nou Barris,47,Can Peguera,41.434857,2.165785,6,0,0,6,77.2,0.0,0.0,77.2,188.0,0.0,188.0,2347.2,0.0,2347.2,0.0138
2021,8,Nou Barris,48,la Guineueta,41.440303,2.170402,87,0,0,87,76.0,0.0,0.0,76.0,196.3,0.0,196.3,2574.6,0.0,2574.6,0.0138
2021,8,Nou Barris,49,Canyelles,41.441704,2.166398,39,0,0,39,69.1,0.0,0.0,69.1,179.0,0.0,179.0,2436.3,0.0,2436.3,0.0138
2021,8,Nou Barris,50,les Roquetes,41.447798,2.176271,137,0,0,137,56.0,0.0,0.0,56.0,106.8,0.0,106.8,1902.0,0.0,1902.0,0.0138
2021,8,Nou Barris,51,Verdun,41.44404,2.17584,130,7,0,123,59.6,71.9,0.0,58.8,156.8,211.9,141.9,2400.1,3191.8,2186.9,0.0138
2021,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,212,4,2,206,59.3,51.5,55.5,59.5,165.1,160.1,165.4,2754.3,3145.7,2729.1,0.0138
2021,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,93,0,0,93,61.8,0.0,0.0,61.8,104.1,0.0,104.1,1954.8,0.0,1954.8,0.0138
2021,8,Nou Barris,54,Torre Baró,41.458011,2.183986,11,0,0,11,84.3,0.0,0.0,84.3,222.3,0.0,222.3,2133.5,0.0,2133.5,0.0138
2021,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,105,0,0,105,58.2,0.0,0.0,58.2,84.5,0.0,84.5,1408.6,0.0,1408.6,0.0138
2021,8,Nou Barris,56,Vallbona,41.463372,2.184051,4,0,0,4,68.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138
2021,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,104,1,0,103,59.3,40.0,0.0,59.5,107.7,0.0,108.1,1891.8,0.0,1829.7,0.0138
2021,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,19,0,0,19,70.8,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0138
2021,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,120,0,0,120,67.0,0.0,0.0,67.0,148.8,0.0,148.8,2196.8,0.0,2196.8,0.0138
2021,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,513,33,0,480,74.7,83.5,0.0,74.2,340.2,369.6,333.0,3791.1,4520.5,3613.6,0.0138
2021,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,201,0,0,201,72.2,0.0,0.0,72.2,244.0,0.0,244.0,3473.2,0.0,3473.2,0.0138
2021,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,153,6,0,147,75.1,64.5,0.0,75.4,282.7,351.0,275.7,3622.7,5590.0,3421.0,0.0138
2021,9,Sant Andreu,63,Navas,41.416044,2.186938,177,12,0,165,77.6,81.9,0.0,77.2,258.0,223.0,263.6,3215.0,2751.1,3289.2,0.0138
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,328,12,0,316,69.0,0.0,0.0,69.0,237.0,0.0,237.0,3460.1,0.0,3460.1,0.0138
2021,10,Sant Martí,65,el Clot,41.410316,2.186721,177,0,0,177,71.8,0.0,0.0,71.8,249.3,0.0,249.3,3730.6,0.0,3730.6,0.0138
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,162,68,1,93,89.3,109.6,65.0,74.5,395.7,505.4,305.5,4339.7,4613.9,4114.1,0.0138
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,80,17,0,63,81.1,76.9,0.0,82.3,374.4,448.0,352.8,4531.0,5995.5,4101.7,0.0138
2021,10,Sant Martí,68,el Poblenou,41.400527,2.201729,377,68,14,295,73.9,83.7,56.3,72.4,348.8,441.0,326.1,4691.5,5393.9,4518.6,0.0138
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,113,4,0,109,94.0,72.3,0.0,94.8,426.7,240.1,434.9,4455.1,3433.3,4500.0,0.0138
2021,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,256,70,2,184,68.5,83.9,73.5,62.3,225.4,358.6,159.7,2938.6,4057.5,2387.4,0.0138
2021,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,144,33,7,104,72.6,70.1,85.7,72.6,238.4,229.3,242.0,3332.4,3244.1,3367.3,0.0138
2021,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,195,0,0,195,72.7,0.0,0.0,72.7,190.2,0.0,190.2,2727.5,0.0,2727.5,0.0138
2021,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,239,2,0,237,73.4,75.0,0.0,73.4,168.4,0.0,168.9,2337.3,0.0,2344.5,0.0138
2020,1,Ciutat Vella,1,el Raval,41.379518,2.168368,232,12,0,220,59.6,65.3,0.0,59.3,208.0,291.3,203.1,3607.1,4480.4,3555.7,0.0151
2020,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,147,10,0,137,92.6,68.6,0.0,94.4,373.0,337.7,375.7,4125.1,5028.1,4056.3,0.0151
2020,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,141,16,0,125,45.9,50.4,0.0,45.3,203.7,200.9,204.1,4513.0,4069.7,4577.7,0.0151
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,201,17,0,184,70.1,90.6,0.0,68.0,328.0,624.4,296.8,4692.5,6723.2,4478.7,0.0151
2020,2,Eixample,5,el Fort Pienc,41.395925,2.182325,162,12,0,150,83.9,80.1,0.0,84.2,356.7,365.2,356.0,4197.3,4745.0,4148.3,0.0151
2020,2,Eixample,6,la Sagrada Família,41.403479,2.17441,255,0,0,255,71.1,0.0,0.0,71.1,288.3,0.0,288.3,4193.4,0.0,4193.4,0.0151
2020,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,263,12,1,250,113.1,92.3,78.0,114.0,624.4,599.9,625.3,5248.0,5101.5,5253.6,0.0151
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,227,37,1,189,91.6,92.9,0.0,91.3,516.9,765.6,465.3,5587.4,8375.8,5007.9,0.0151
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,245,33,5,207,77.8,80.5,88.5,77.2,348.7,366.3,345.3,4589.4,4641.3,4579.3,0.0151
2020,2,Eixample,10,Sant Antoni,41.380052,2.163327,179,2,0,177,80.5,83.0,0.0,80.4,359.1,0.0,361.8,4353.8,0.0,4385.1,0.0151
2020,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,263,6,0,257,59.1,63.8,0.0,59.0,236.2,246.5,235.2,4122.2,3991.1,4134.2,0.0151
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,53,0,1,52,78.0,0.0,70.0,78.1,215.3,0.0,215.3,2738.6,0.0,2738.6,0.0151
2020,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,150,1,0,149,70.0,43.0,0.0,70.2,208.7,0.0,210.1,3115.4,0.0,3120.7,0.0151
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,37,1,0,36,68.2,39.0,0.0,69.1,229.7,0.0,233.9,3607.4,0.0,3637.1,0.0151
2020,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,103,19,0,84,67.9,60.9,0.0,69.6,252.0,184.1,269.4,3654.1,2947.2,3836.2,0.0151
2020,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,134,3,0,131,71.1,60.5,0.0,71.3,310.9,260.0,313.5,4271.6,4131.3,4278.7,0.0151
2020,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,202,20,0,182,68.9,77.8,0.0,68.2,257.4,304.1,239.9,3720.0,3954.5,3632.0,0.0151
2020,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,205,12,0,193,70.4,74.7,0.0,70.2,291.3,335.0,287.6,3892.0,4394.0,3849.6,0.0151
2020,4,Les Corts,19,les Corts,41.385244,2.132863,259,45,0,214,86.9,84.0,0.0,87.5,436.4,520.4,414.9,4967.8,6107.8,4675.5,0.0151
2020,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,136,49,0,87,84.9,88.9,0.0,82.2,386.2,390.1,381.6,4278.9,4371.3,4170.3,0.0151
2020,4,Les Corts,21,Pedralbes,41.39014,2.112218,76,8,0,68,140.2,173.7,0.0,136.6,1003.9,2127.7,874.3,7030.9,12154.2,6439.8,0.0151
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",41.415067,2.107482,29,1,0,28,217.8,146.0,0.0,222.5,413.8,0.0,426.3,2988.9,0.0,3085.4,0.0151
2020,5,Sarrià-Sant Gervasi,23,Sarrià,41.399373,2.121513,144,9,0,135,117.4,135.2,0.0,116.0,787.2,1753.9,702.7,6481.0,12322.8,5970.6,0.0151
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,41.397611,2.131184,70,3,0,67,136.1,91.3,0.0,138.2,762.6,433.3,780.6,5593.8,4741.0,5640.4,0.0151
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41.405983,2.133405,117,14,0,103,125.1,115.5,0.0,126.4,674.3,573.3,689.5,5347.4,5042.9,5393.1,0.0151
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,41.397795,2.143383,232,54,0,178,133.5,108.9,0.0,140.7,761.5,642.7,796.3,5578.2,5826.9,5505.3,0.0151
2020,5,Sarrià-Sant Gervasi,27,el Putget i Farró,41.407317,2.143424,191,24,1,166,105.8,121.2,95.0,103.7,478.8,641.4,456.4,4650.3,5537.0,4527.8,0.0151
2020,6,Gràcia,28,Vallcarca i els Penitents,41.415526,2.142243,87,13,1,73,91.6,104.8,71.0,89.8,340.5,368.1,335.8,3773.7,3623.4,3799.7,0.0151
2020,6,Gràcia,29,el Coll,41.417907,2.148075,65,28,0,37,77.6,75.4,0.0,79.5,270.1,296.8,247.1,3524.3,3975.5,3135.3,0.0151
2020,6,Gràcia,30,la Salut,41.442733,2.224576,114,3,0,111,79.3,0.0,0.0,79.3,353.6,0.0,353.6,4519.7,0.0,4519.7,0.0151
2020,6,Gràcia,31,Vila de Gràcia,41.403178,2.157166,350,34,0,316,77.4,83.8,0.0,77.0,357.9,445.4,351.4,4699.0,5318.3,4652.5,0.0151
2020,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,41.404589,2.166781,203,5,0,198,82.0,245.0,0.0,78.4,345.0,845.0,332.8,4319.1,3526.9,4338.5,0.0151
2020,7,Horta-Guinardó,33,el Baix Guinardó,41.411437,2.168651,159,0,0,159,72.7,0.0,0.0,72.7,271.4,0.0,271.4,3721.1,0.0,3721.1,0.0151
2020,7,Horta-Guinardó,34,Can Baró,41.416092,2.162402,85,0,0,85,73.5,0.0,0.0,73.5,231.4,0.0,231.4,2825.1,0.0,2825.1,0.0151
2020,7,Horta-Guinardó,35,el Guinardó,41.417733,2.173632,250,2,0,248,68.6,80.0,0.0,68.5,234.3,0.0,232.7,3453.8,0.0,3442.3,0.0151
2020,7,Horta-Guinardó,36,la Font d'en Fargues,41.425788,2.165915,55,1,0,54,89.6,174.0,0.0,88.0,308.8,0.0,307.1,3681.6,0.0,3708.2,0.0151
2020,7,Horta-Guinardó,37,el Carmel,41.425607,2.154894,212,65,3,144,64.1,66.6,69.5,63.1,167.9,183.2,161.6,2641.6,2723.7,2607.3,0.0151
2020,7,Horta-Guinardó,38,la Teixonera,41.423173,2.14597,82,23,0,59,64.6,58.5,0.0,66.9,175.4,169.2,177.8,2786.2,2923.5,2733.4,0.0151
2020,7,Horta-Guinardó,39,Sant Genís dels Agudells,41.426457,2.137491,41,5,0,36,67.5,57.0,0.0,68.5,168.2,84.4,176.9,2444.3,1575.8,2534.1,0.0151
2020,7,Horta-Guinardó,40,Montbau,41.42955,2.144538,31,2,1,28,67.3,60.5,69.0,67.9,169.0,0.0,168.0,2681.2,0.0,2648.8,0.0151
2020,7,Horta-Guinardó,41,la Vall d'Hebron,41.430379,2.148624,15,4,0,11,59.8,53.5,0.0,62.6,213.2,187.5,224.6,3755.8,3525.7,3858.1,0.0151
2020,7,Horta-Guinardó,42,la Clota,41.427857,2.152407,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151
2020,7,Horta-Guinardó,43,Horta,41.42969,2.160315,177,48,1,128,75.6,85.1,63.0,72.1,277.4,355.9,239.9,3531.4,4105.3,3257.2,0.0151
2020,8,Nou Barris,44,Vilapicina i la Torre Llobeta,41.430019,2.176069,85,3,0,82,72.7,57.0,0.0,73.0,207.8,250.0,207.0,2869.3,4386.0,2839.6,0.0151
2020,8,Nou Barris,45,Porta,41.433188,2.176034,111,1,0,110,67.8,73.0,0.0,67.7,188.6,0.0,186.5,2715.4,0.0,2691.1,0.0151
2020,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,90,0,0,90,64.7,0.0,0.0,64.7,154.4,0.0,154.4,2373.1,0.0,2373.1,0.0151
2020,8,Nou Barris,47,Can Peguera,41.434857,2.165785,23,0,0,23,62.0,0.0,0.0,62.0,123.7,0.0,123.7,1932.6,0.0,1932.6,0.0151
2020,8,Nou Barris,48,la Guineueta,41.440303,2.170402,54,0,0,54,75.2,0.0,0.0,75.2,203.7,0.0,203.7,2566.6,0.0,2566.6,0.0151
2020,8,Nou Barris,49,Canyelles,41.441704,2.166398,29,0,0,29,74.5,0.0,0.0,74.5,200.0,0.0,200.0,2387.7,0.0,2387.7,0.0151
2020,8,Nou Barris,50,les Roquetes,41.447798,2.176271,119,0,0,119,57.1,0.0,0.0,57.1,140.8,0.0,140.8,2372.9,0.0,2372.9,0.0151
2020,8,Nou Barris,51,Verdun,41.44404,2.17584,84,3,0,81,57.3,85.0,0.0,56.5,159.7,280.5,149.2,2492.9,3300.0,2422.7,0.0151
2020,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,138,1,0,137,60.8,86.0,0.0,60.6,152.4,0.0,149.8,2424.8,0.0,2415.6,0.0151
2020,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,51,0,0,51,61.0,0.0,0.0,61.0,100.5,0.0,100.5,1895.3,0.0,1895.3,0.0151
2020,8,Nou Barris,54,Torre Baró,41.458011,2.183986,8,0,0,8,76.3,0.0,0.0,76.3,60.0,0.0,60.0,659.3,0.0,659.3,0.0151
2020,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,71,0,0,71,58.7,0.0,0.0,58.7,91.2,0.0,91.2,1567.5,0.0,1567.5,0.0151
2020,8,Nou Barris,56,Vallbona,41.463372,2.184051,4,0,0,4,65.0,0.0,0.0,65.0,155.0,0.0,155.0,1952.4,0.0,1952.4,0.0151
2020,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,110,0,0,110,64.4,0.0,0.0,64.4,149.6,0.0,149.6,2030.5,0.0,2030.5,0.0151
2020,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,15,0,0,15,68.2,0.0,0.0,68.2,262.5,0.0,262.5,3406.3,0.0,3406.3,0.0151
2020,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,77,1,0,76,67.4,0.0,0.0,67.4,157.7,0.0,157.7,2298.4,0.0,2298.4,0.0151
2020,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,337,40,0,297,72.9,85.5,0.0,71.1,296.0,386.9,235.4,3725.4,4502.5,3207.3,0.0151
2020,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,273,0,0,273,78.6,0.0,0.0,78.6,318.6,0.0,318.6,3810.2,0.0,3810.2,0.0151
2020,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,124,7,0,117,77.2,67.4,0.0,77.8,396.1,836.2,332.0,4897.5,12452.8,3795.7,0.0151
2020,9,Sant Andreu,63,Navas,41.416044,2.186938,164,5,1,158,78.1,89.4,58.0,77.9,344.2,560.2,331.8,4099.5,6216.4,3977.9,0.0151
2020,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,309,16,0,293,72.4,99.3,0.0,72.0,285.0,550.2,281.1,3925.8,5564.5,3901.2,0.0151
2020,10,Sant Martí,65,el Clot,41.410316,2.186721,187,10,0,177,77.2,88.7,0.0,76.5,384.6,423.2,380.4,4355.0,4751.4,4311.9,0.0151
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,64,11,0,53,73.4,70.2,0.0,74.1,328.1,393.3,313.5,4675.9,5749.2,4434.9,0.0151
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,22,1,0,21,118.4,71.0,0.0,120.8,576.1,0.0,590.4,4927.3,0.0,4969.5,0.0151
2020,10,Sant Martí,68,el Poblenou,41.400527,2.201729,225,57,0,168,72.5,76.5,0.0,71.2,347.3,432.8,318.8,4801.0,5840.5,4454.4,0.0151
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,51,3,0,48,93.6,74.7,0.0,94.9,535.3,240.0,557.5,5676.8,3214.0,5861.5,0.0151
2020,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,188,10,1,177,63.3,86.2,0.0,62.4,175.3,222.4,173.0,2662.4,2436.3,2673.1,0.0151
2020,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,79,24,4,51,69.2,70.8,83.0,67.3,232.4,233.9,231.7,3463.0,3228.7,3583.1,0.0151
2020,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,127,1,0,126,73.1,51.0,0.0,73.3,214.2,0.0,214.5,2870.4,0.0,2850.2,0.0151
2020,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,178,5,0,173,73.7,64.2,0.0,74.0,172.9,193.2,171.5,2412.3,3039.1,2369.4,0.0151
2019,1,Ciutat Vella,1,el Raval,41.379518,2.168368,436,11,0,425,58.7,56.1,0.0,58.8,207.9,384.7,202.4,3539.8,6999.1,3432.4,0.0169
2019,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,218,49,0,169,85.9,88.0,0.0,85.3,417.9,545.7,379.8,5089.6,5947.5,4833.9,0.0169
2019,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,181,11,0,170,45.9,37.9,0.0,46.4,227.0,171.8,230.7,4853.1,4684.4,4864.4,0.0169
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,309,18,1,290,71.6,104.8,80.0,69.5,316.8,456.0,308.3,4469.2,4553.9,4464.0,0.0169
2019,2,Eixample,5,el Fort Pienc,41.395925,2.182325,241,14,1,226,91.1,211.2,90.0,84.1,520.0,2471.9,394.1,4748.6,11407.8,4319.0,0.0169
2019,2,Eixample,6,la Sagrada Família,41.403479,2.17441,64,0,0,64,66.1,0.0,0.0,66.1,279.3,0.0,279.3,4280.4,0.0,4280.4,0.0169
2019,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,529,62,12,455,99.6,91.2,74.8,101.4,526.5,508.4,529.0,4993.2,5138.4,4972.4,0.0169
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,255,21,0,234,90.7,99.7,0.0,89.8,453.2,602.1,435.9,4856.3,5715.9,4756.0,0.0169
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,204,11,1,192,74.6,62.8,78.0,75.4,320.4,241.2,327.4,4327.9,3991.4,4358.0,0.0169
2019,2,Eixample,10,Sant Antoni,41.380052,2.163327,206,2,1,203,77.6,58.5,101.0,77.7,332.4,0.0,335.9,4271.6,0.0,4299.2,0.0169
2019,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,399,5,0,394,61.5,78.5,0.0,61.3,282.6,200.0,286.2,4329.1,2557.8,4405.3,0.0169
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,8,0,1,7,67.3,0.0,70.0,66.8,89.0,0.0,89.0,1288.6,0.0,1288.6,0.0169
2019,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,195,1,0,194,69.5,40.0,0.0,69.7,186.0,0.0,188.0,2896.5,0.0,2921.4,0.0169
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,69,1,0,68,70.8,81.0,0.0,70.6,280.4,0.0,280.4,4048.3,0.0,4061.5,0.0169
2019,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,127,17,0,110,76.5,75.1,0.0,76.6,306.2,405.9,296.9,3855.2,4983.6,3750.2,0.0169
2019,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,131,0,0,131,65.8,0.0,0.0,65.8,192.6,0.0,192.6,3091.8,0.0,3091.8,0.0169
2019,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,146,2,0,144,65.6,62.0,0.0,65.6,244.0,0.0,242.8,3522.9,0.0,3486.1,0.0169
2019,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,248,4,0,244,68.4,67.8,0.0,68.4,270.6,275.8,270.5,3737.1,3739.0,3737.1,0.0169
2019,4,Les Corts,19,les Corts,41.385244,2.132863,433,35,2,396,83.2,88.8,93.0,82.8,398.3,550.6,383.8,4710.5,6026.4,4585.6,0.0169
2019,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,103,0,0,103,83.7,0.0,0.0,83.7,374.2,0.0,374.2,4202.7,0.0,4202.7,0.0169
